'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-135-48.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-106.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-107.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-117.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-118.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-130.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-131.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-140.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-141.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-15.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-157.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-16.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-160.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-161.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-163.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-187.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-190.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-196.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-30.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-32.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-35.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-43.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-56.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-58.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-7.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-70.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-143-86.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos6','nucle-to-cyto-103-115.mat','2020-08-13','pos6',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos6','nucle-to-cyto-108-120.mat','2020-08-13','pos6',5,1.4,'I1.4P5'
